maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2024-02-16;7_5;7;2020;CPRC;69568,0202916667;NA;NA;NA;63451,9952916667;NA;NA;NA
jour;2024-02-15;7_4;7;2024;CPRC;64694,4583333333;69617,4072083333;72037,8239166667;70391,5486284722;55173,1437500000;63875,2872916667;75639,0967916667;71364,4059201389
jour;2024-02-15;7_4;7;2023;CPRC;63588,6250000000;NA;NA;NA;60891,5250000000;NA;NA;NA
jour;2024-02-15;7_4;7;2022;CPRC;69876,8812500000;NA;NA;NA;61222,4187500000;NA;NA;NA
jour;2024-02-15;7_4;7;2021;CPRC;68400,6016875000;NA;NA;NA;64672,3933541667;NA;NA;NA
jour;2024-02-15;7_4;7;2020;CPRC;71309,1878750000;NA;NA;NA;67226,5066250000;NA;NA;NA
jour;2024-02-14;7_3;7;2024;CPRC;65054,5000000000;70149,0147500000;71749,5200833333;70915,4140625000;57611,1687500000;64199,3688541667;78714,6384791667;72998,9453125000
jour;2024-02-14;7_3;7;2023;CPRC;64393,4458333333;NA;NA;NA;62956,1354166667;NA;NA;NA
jour;2024-02-14;7_3;7;2022;CPRC;70713,4083333333;NA;NA;NA;65579,9437500000;NA;NA;NA
jour;2024-02-14;7_3;7;2021;CPRC;67951,1247500000;NA;NA;NA;64250,1476666667;NA;NA;NA
jour;2024-02-14;7_3;7;2020;CPRC;70904,6842916667;NA;NA;NA;66520,4655416667;NA;NA;NA
jour;2024-02-13;7_2;7;2024;CPRC;65632,6875000000;70951,4548750000;71742,7966458333;71475,6110833333;61373,4854166667;67136,2357708333;79690,5051250000;73700,4020555555
jour;2024-02-13;7_2;7;2023;CPRC;64724,4000000000;NA;NA;NA;64266,2416666667;NA;NA;NA
jour;2024-02-13;7_2;7;2022;CPRC;69493,2604166667;NA;NA;NA;67307,6041666667;NA;NA;NA
jour;2024-02-13;7_2;7;2021;CPRC;68682,9641250000;NA;NA;NA;68449,8745416667;NA;NA;NA
jour;2024-02-13;7_2;7;2020;CPRC;72025,6413333333;NA;NA;NA;64822,5725833333;NA;NA;NA
jour;2024-02-12;7_1;7;2024;CPRC;64225,1041666667;70019,2383125000;71637,4659791667;70594,9917847222;59681,8291666667;68418,2406875000;77840,2560833333;71855,6591458333
jour;2024-02-12;7_1;7;2023;CPRC;64118,3437500000;NA;NA;NA;64853,0500000000;NA;NA;NA
jour;2024-02-12;7_1;7;2022;CPRC;68075,7145833333;NA;NA;NA;64918,8645833333;NA;NA;NA
jour;2024-02-12;7_1;7;2021;CPRC;68335,1218750000;NA;NA;NA;73089,9927083333;NA;NA;NA
jour;2024-02-12;7_1;7;2020;CPRC;70674,8553958333;NA;NA;NA;61758,8908125000;NA;NA;NA
jour;2024-02-11;6_7;6;2024;CPRC;58766,7916666667;61937,7181458333;63897,5154583333;62852,5919444444;52840,0895833333;59367,0035625000;70828,7885416667;64196,7711111111
jour;2024-02-11;6_7;6;2023;CPRC;57430,1833333333;NA;NA;NA;58995,5270833333;NA;NA;NA
jour;2024-02-11;6_7;6;2022;CPRC;62029,6291666667;NA;NA;NA;61163,3666666667;NA;NA;NA
jour;2024-02-11;6_7;6;2021;CPRC;62809,4622291667;NA;NA;NA;72571,0413958333;NA;NA;NA
jour;2024-02-11;6_7;6;2020;CPRC;62732,2725208333;NA;NA;NA;57072,1412708333;NA;NA;NA
jour;2024-02-10;6_6;6;2024;CPRC;60081,7500000000;65158,2687916667;66772,8811250000;65817,8159409722;53020,9812500000;62889,6153541667;76568,0915416667;68171,4176770833
jour;2024-02-10;6_6;6;2023;CPRC;59490,5291666667;NA;NA;NA;62791,0541666667;NA;NA;NA
jour;2024-02-10;6_6;6;2022;CPRC;64234,8875000000;NA;NA;NA;64714,6479166667;NA;NA;NA
jour;2024-02-10;6_6;6;2021;CPRC;65486,9575416667;NA;NA;NA;75680,7262916667;NA;NA;NA
jour;2024-02-10;6_6;6;2020;CPRC;64125,0412500000;NA;NA;NA;60191,0829166667;NA;NA;NA
jour;2024-02-09;6_5;6;2024;CPRC;65697,1041666667;70817,1032916667;73771,8520000000;71854,3327743056;56577,2604166667;67357,5537291667;84657,1165833333;74711,9442326389
jour;2024-02-09;6_5;6;2023;CPRC;65230,8354166667;NA;NA;NA;69355,5791666667;NA;NA;NA
jour;2024-02-09;6_5;6;2022;CPRC;68906,6604166667;NA;NA;NA;66989,5437500000;NA;NA;NA
jour;2024-02-09;6_5;6;2021;CPRC;70709,2770416667;NA;NA;NA;79542,7124583333;NA;NA;NA
jour;2024-02-09;6_5;6;2020;CPRC;70527,1011666667;NA;NA;NA;68248,9949166667;NA;NA;NA
jour;2024-02-08;6_4;6;2024;CPRC;66305,3333333333;71394,2922291667;73755,2022291667;72499,8945381944;58150,0250000000;70675,7859791667;83371,8293125000;75021,1035659722
jour;2024-02-08;6_4;6;2023;CPRC;66650,5604166667;NA;NA;NA;72039,2166666667;NA;NA;NA
jour;2024-02-08;6_4;6;2022;CPRC;69687,2458333333;NA;NA;NA;66152,8270833333;NA;NA;NA
jour;2024-02-08;6_4;6;2021;CPRC;71440,1841041667;NA;NA;NA;79067,8091041667;NA;NA;NA
jour;2024-02-08;6_4;6;2020;CPRC;71803,7731875000;NA;NA;NA;68689,1315208333;NA;NA;NA
jour;2024-02-07;6_3;6;2024;CPRC;66736,8541666667;71586,5120833333;73329,7761875000;72635,6515277778;60377,2583333333;70411,0580208333;81656,0771250000;74716,8619444444
jour;2024-02-07;6_3;6;2023;CPRC;66466,8083333333;NA;NA;NA;70143,8270833333;NA;NA;NA
jour;2024-02-07;6_3;6;2022;CPRC;70125,7604166667;NA;NA;NA;66509,5166666667;NA;NA;NA
jour;2024-02-07;6_3;6;2021;CPRC;70971,3862291667;NA;NA;NA;76153,2278958333;NA;NA;NA
jour;2024-02-07;6_3;6;2020;CPRC;72100,4757083333;NA;NA;NA;66275,7923750000;NA;NA;NA
jour;2024-02-06;6_2;6;2024;CPRC;66646,5416666667;71499,2539583333;73679,8529166667;72293,7298506944;62080,5729166667;67378,7904166667;79824,5914583333;73787,6958229167
jour;2024-02-06;6_2;6;2023;CPRC;66340,7500000000;NA;NA;NA;67985,2041666667;NA;NA;NA
jour;2024-02-06;6_2;6;2022;CPRC;70308,1791666667;NA;NA;NA;66858,4479166667;NA;NA;NA
jour;2024-02-06;6_2;6;2021;CPRC;70864,9980208333;NA;NA;NA;75101,1230208333;NA;NA;NA
jour;2024-02-06;6_2;6;2020;CPRC;72628,1290208333;NA;NA;NA;63521,6686041667;NA;NA;NA
jour;2024-02-05;6_1;6;2024;CPRC;65804,1875000000;70566,6107500000;72773,3489375000;71864,8224375000;61300,1583333333;65181,5632708333;78400,1906041667;73178,6870208333
jour;2024-02-05;6_1;6;2023;CPRC;66024,2895833333;NA;NA;NA;65090,0708333333;NA;NA;NA
jour;2024-02-05;6_1;6;2022;CPRC;69853,1187500000;NA;NA;NA;65174,1708333333;NA;NA;NA
jour;2024-02-05;6_1;6;2021;CPRC;69721,0003541667;NA;NA;NA;71224,7670208333;NA;NA;NA
jour;2024-02-05;6_1;6;2020;CPRC;71402,2906666667;NA;NA;NA;58396,6531666667;NA;NA;NA
jour;2024-02-04;5_7;5;2024;CPRC;59736,0416666667;63094,7858125000;65026,9291458333;64047,5374618056;54372,9729166667;56754,4511666667;68986,1353958333;64167,4496145833
jour;2024-02-04;5_7;5;2023;CPRC;59321,8458333333;NA;NA;NA;56135,6645833333;NA;NA;NA
jour;2024-02-04;5_7;5;2022;CPRC;64281,1895833333;NA;NA;NA;61897,8812500000;NA;NA;NA
jour;2024-02-04;5_7;5;2021;CPRC;62615,5477291667;NA;NA;NA;59246,6456458333;NA;NA;NA
jour;2024-02-04;5_7;5;2020;CPRC;64103,4484791667;NA;NA;NA;52663,6630625000;NA;NA;NA
jour;2024-02-03;5_6;5;2024;CPRC;61210,2708333333;65511,6767083333;66993,2366458333;66387,8844583333;55697,8604166667;58723,4824791667;69550,6600000000;65681,1563333333
jour;2024-02-03;5_6;5;2023;CPRC;61227,3270833333;NA;NA;NA;58139,2750000000;NA;NA;NA
jour;2024-02-03;5_6;5;2022;CPRC;65129,3833333333;NA;NA;NA;62431,1395833333;NA;NA;NA
jour;2024-02-03;5_6;5;2021;CPRC;64428,6636250000;NA;NA;NA;57404,4177916667;NA;NA;NA
jour;2024-02-03;5_6;5;2020;CPRC;65804,6778958333;NA;NA;NA;55666,7862291667;NA;NA;NA
jour;2024-02-02;5_5;5;2024;CPRC;66188,8541666667;71578,3132708333;72855,3399791667;72318,8714652778;60405,7062500000;65281,4211666667;74904,7911875000;71179,0499375000
jour;2024-02-02;5_5;5;2023;CPRC;66968,1437500000;NA;NA;NA;64517,7708333333;NA;NA;NA
jour;2024-02-02;5_5;5;2022;CPRC;70243,3375000000;NA;NA;NA;66832,9250000000;NA;NA;NA
jour;2024-02-02;5_5;5;2021;CPRC;69308,6001875000;NA;NA;NA;61501,9897708333;NA;NA;NA
jour;2024-02-02;5_5;5;2020;CPRC;70743,0029583333;NA;NA;NA;61905,3258750000;NA;NA;NA
jour;2024-02-01;5_4;5;2024;CPRC;66558,3125000000;71942,1461250000;74872,6290833333;73413,7898854167;60541,8062500000;66170,7839791667;78508,1940208333;72035,3325937500
jour;2024-02-01;5_4;5;2023;CPRC;67438,8062500000;NA;NA;NA;65918,0354166667;NA;NA;NA
jour;2024-02-01;5_4;5;2022;CPRC;71049,9729166667;NA;NA;NA;67926,0291666667;NA;NA;NA
jour;2024-02-01;5_4;5;2021;CPRC;70796,4520833333;NA;NA;NA;62998,9479166667;NA;NA;NA
jour;2024-02-01;5_4;5;2020;CPRC;72422,8092291667;NA;NA;NA;67529,2883958333;NA;NA;NA
jour;2024-01-31;5_3;5;2024;CPRC;66765,7291666667;72060,4769375000;73701,4977291667;73126,9884305556;60916,0479166667;66420,5665208333;77707,4472916667;71066,0429444444
jour;2024-01-31;5_3;5;2023;CPRC;66682,5125000000;NA;NA;NA;66450,1708333333;NA;NA;NA
jour;2024-01-31;5_3;5;2022;CPRC;71363,5833333333;NA;NA;NA;67631,3854166667;NA;NA;NA
jour;2024-01-31;5_3;5;2021;CPRC;71795,2303541667;NA;NA;NA;61535,9970208333;NA;NA;NA
jour;2024-01-31;5_3;5;2020;CPRC;72504,7285833333;NA;NA;NA;68489,7744166667;NA;NA;NA
jour;2024-01-30;5_2;5;2024;CPRC;66780,2708333333;71824,6060416667;73726,6650000000;73145,1607951389;59715,2750000000;63245,2776250000;77132,8328333333;70507,3687812500
jour;2024-01-30;5_2;5;2023;CPRC;65496,5708333333;NA;NA;NA;67730,3333333333;NA;NA;NA
jour;2024-01-30;5_2;5;2022;CPRC;72899,8479166667;NA;NA;NA;72208,3312500000;NA;NA;NA
jour;2024-01-30;5_2;5;2021;CPRC;71347,4926458333;NA;NA;NA;62029,4072291667;NA;NA;NA
jour;2024-01-30;5_2;5;2020;CPRC;73005,8114375000;NA;NA;NA;69302,5718541667;NA;NA;NA
jour;2024-01-29;5_1;5;2024;CPRC;66090,0416666667;71377,7818541667;73206,8493750000;72545,5617048611;59977,1416666667;61980,7097916667;75478,1258333333;69765,8415659722
jour;2024-01-29;5_1;5;2023;CPRC;66273,4333333333;NA;NA;NA;70902,2354166667;NA;NA;NA
jour;2024-01-29;5_1;5;2022;CPRC;71384,4583333333;NA;NA;NA;70298,7791666667;NA;NA;NA
jour;2024-01-29;5_1;5;2021;CPRC;70334,9033541667;NA;NA;NA;63369,1804375000;NA;NA;NA
jour;2024-01-29;5_1;5;2020;CPRC;71091,7247500000;NA;NA;NA;68286,7810000000;NA;NA;NA
jour;2024-01-28;4_7;4;2024;CPRC;60314,3125000000;63609,4171666667;65373,4474166667;64619,3864652778;56589,7916666667;56785,1798750000;69218,1162916667;62853,9149375000
jour;2024-01-28;4_7;4;2023;CPRC;60176,5729166667;NA;NA;NA;66195,5104166667;NA;NA;NA
jour;2024-01-28;4_7;4;2022;CPRC;63354,7250000000;NA;NA;NA;62475,4625000000;NA;NA;NA
jour;2024-01-28;4_7;4;2021;CPRC;63978,0836875000;NA;NA;NA;57678,1316041667;NA;NA;NA
jour;2024-01-28;4_7;4;2020;CPRC;63229,5446458333;NA;NA;NA;61893,5279791667;NA;NA;NA
jour;2024-01-27;4_6;4;2024;CPRC;62093,1041666667;66446,2070000000;68393,7862916667;67166,0616354167;57159,7645833333;61414,3979166667;72998,4871666667;66616,7192743056
jour;2024-01-27;4_6;4;2023;CPRC;62286,1145833333;NA;NA;NA;67781,6750000000;NA;NA;NA
jour;2024-01-27;4_6;4;2022;CPRC;66423,9083333333;NA;NA;NA;67503,2750000000;NA;NA;NA
jour;2024-01-27;4_6;4;2021;CPRC;65976,3892500000;NA;NA;NA;58754,8809166667;NA;NA;NA
jour;2024-01-27;4_6;4;2020;CPRC;66087,8286250000;NA;NA;NA;66833,3369583333;NA;NA;NA
jour;2024-01-26;4_5;4;2024;CPRC;66971,3750000000;72951,7785208333;74202,7492291667;73353,8647083333;58235,0437500000;66793,2472708333;79981,1219375000;73859,4140138889
jour;2024-01-26;4_5;4;2023;CPRC;67373,4583333333;NA;NA;NA;72758,2312500000;NA;NA;NA
jour;2024-01-26;4_5;4;2022;CPRC;71680,0625000000;NA;NA;NA;74718,4062500000;NA;NA;NA
jour;2024-01-26;4_5;4;2021;CPRC;70375,9408125000;NA;NA;NA;62044,7220625000;NA;NA;NA
jour;2024-01-26;4_5;4;2020;CPRC;72186,5017916667;NA;NA;NA;73741,4247083333;NA;NA;NA
jour;2024-01-25;4_4;4;2024;CPRC;67485,7291666667;73342,3741875000;74431,8107916667;73889,5894166667;58361,5354166667;65488,7649583333;85492,1288125000;74759,5744861111
jour;2024-01-25;4_4;4;2023;CPRC;68355,4333333333;NA;NA;NA;74679,3166666667;NA;NA;NA
jour;2024-01-25;4_4;4;2022;CPRC;72685,5229166667;NA;NA;NA;78187,9291666667;NA;NA;NA
jour;2024-01-25;4_4;4;2021;CPRC;71173,7876666667;NA;NA;NA;65865,1980833333;NA;NA;NA
jour;2024-01-25;4_4;4;2020;CPRC;73716,2927291667;NA;NA;NA;75611,7760625000;NA;NA;NA
jour;2024-01-24;4_3;4;2024;CPRC;68170,8333333333;73044,1888333333;74663,9596875000;73671,6402743056;59653,8145833333;63975,2742708333;85705,2671458333;74410,9906215278
jour;2024-01-24;4_3;4;2023;CPRC;69529,7833333333;NA;NA;NA;75967,5791666667;NA;NA;NA
jour;2024-01-24;4_3;4;2022;CPRC;73117,8437500000;NA;NA;NA;79056,1395833333;NA;NA;NA
jour;2024-01-24;4_3;4;2021;CPRC;72657,1032916667;NA;NA;NA;73652,4595416667;NA;NA;NA
jour;2024-01-24;4_3;4;2020;CPRC;74571,3505208333;NA;NA;NA;76014,4796875000;NA;NA;NA
jour;2024-01-23;4_2;4;2024;CPRC;68823,7708333333;72987,9183333333;75532,5641458333;73864,7473020833;64248,6020833333;65468,3058125000;84249,9468541667;74322,9632743056
jour;2024-01-23;4_2;4;2023;CPRC;69262,8020833333;NA;NA;NA;75395,3833333333;NA;NA;NA
jour;2024-01-23;4_2;4;2022;CPRC;73118,5520833333;NA;NA;NA;78417,7208333333;NA;NA;NA
jour;2024-01-23;4_2;4;2021;CPRC;73824,1192708333;NA;NA;NA;77364,9880208333;NA;NA;NA
jour;2024-01-23;4_2;4;2020;CPRC;74693,4667083333;NA;NA;NA;75284,8958750000;NA;NA;NA
jour;2024-01-22;4_1;4;2024;CPRC;68917,7083333333;71967,6881875000;74148,7164583333;72816,3855659722;67174,1791666667;64330,2872916667;82297,9941041667;72407,8737604167
jour;2024-01-22;4_1;4;2023;CPRC;68549,0729166667;NA;NA;NA;76100,8687500000;NA;NA;NA
jour;2024-01-22;4_1;4;2022;CPRC;72168,2500000000;NA;NA;NA;75145,9000000000;NA;NA;NA
jour;2024-01-22;4_1;4;2021;CPRC;72040,1451041667;NA;NA;NA;73291,2930208333;NA;NA;NA
jour;2024-01-22;4_1;4;2020;CPRC;74172,8376041667;NA;NA;NA;73531,2084375000;NA;NA;NA
jour;2024-01-21;3_7;3;2024;CPRC;63694,6041666667;64067,2917083333;66850,0221458333;65072,2897048611;68143,6395833333;59203,8792083333;76058,3256666667;64813,5306770833
jour;2024-01-21;3_7;3;2023;CPRC;62281,3208333333;NA;NA;NA;69575,7520833333;NA;NA;NA
jour;2024-01-21;3_7;3;2022;CPRC;64930,5875000000;NA;NA;NA;67790,3875000000;NA;NA;NA
jour;2024-01-21;3_7;3;2021;CPRC;65095,9268333333;NA;NA;NA;66047,5143333333;NA;NA;NA
jour;2024-01-21;3_7;3;2020;CPRC;65994,7093750000;NA;NA;NA;63981,7614583333;NA;NA;NA
jour;2024-01-20;3_6;3;2024;CPRC;65977,2083333333;66382,4533125000;69650,6586875000;68082,1136909722;72823,8229166667;62108,2906666667;79479,7837916667;67943,2109131944
jour;2024-01-20;3_6;3;2023;CPRC;63705,0375000000;NA;NA;NA;68126,0750000000;NA;NA;NA
jour;2024-01-20;3_6;3;2022;CPRC;67789,5520833333;NA;NA;NA;70759,0937500000;NA;NA;NA
jour;2024-01-20;3_6;3;2021;CPRC;66941,0678333333;NA;NA;NA;65409,6178333333;NA;NA;NA
jour;2024-01-20;3_6;3;2020;CPRC;67999,3043333333;NA;NA;NA;62990,3001666667;NA;NA;NA
jour;2024-01-19;3_5;3;2024;CPRC;70673,2916666667;73217,8208541667;75323,3926875000;74387,0637881944;75018,6208333333;67636,7944583333;86228,2760208333;73992,2523298611
jour;2024-01-19;3_5;3;2023;CPRC;69031,6250000000;NA;NA;NA;72662,0541666667;NA;NA;NA
jour;2024-01-19;3_5;3;2022;CPRC;73835,4875000000;NA;NA;NA;75575,2875000000;NA;NA;NA
jour;2024-01-19;3_5;3;2021;CPRC;72087,0278541667;NA;NA;NA;67622,3986875000;NA;NA;NA
jour;2024-01-19;3_5;3;2020;CPRC;72860,6251666667;NA;NA;NA;64828,8814166667;NA;NA;NA
jour;2024-01-18;3_4;3;2024;CPRC;68706,6041666667;73776,9677291667;76510,0229583333;75213,7983750000;69006,1312500000;68799,1313958333;87191,7521250000;74265,9334444444
jour;2024-01-18;3_4;3;2023;CPRC;68875,7104166667;NA;NA;NA;71925,2750000000;NA;NA;NA
jour;2024-01-18;3_4;3;2022;CPRC;73525,9562500000;NA;NA;NA;74156,3916666667;NA;NA;NA
jour;2024-01-18;3_4;3;2021;CPRC;72443,2252916667;NA;NA;NA;66958,2107083333;NA;NA;NA
jour;2024-01-18;3_4;3;2020;CPRC;73924,0423125000;NA;NA;NA;64883,2506458333;NA;NA;NA
jour;2024-01-17;3_3;3;2024;CPRC;68712,8750000000;73973,3635208333;76847,6662291667;75496,7626840278;70433,2000000000;68673,4694375000;86444,4953958333;74828,7432395833
jour;2024-01-17;3_3;3;2023;CPRC;69907,2187500000;NA;NA;NA;70637,3333333333;NA;NA;NA
jour;2024-01-17;3_3;3;2022;CPRC;73699,6854166667;NA;NA;NA;75651,6062500000;NA;NA;NA
jour;2024-01-17;3_3;3;2021;CPRC;72317,4208541667;NA;NA;NA;69372,9416875000;NA;NA;NA
jour;2024-01-17;3_3;3;2020;CPRC;74732,1591666667;NA;NA;NA;65922,2237500000;NA;NA;NA
jour;2024-01-16;3_2;3;2024;CPRC;69479,7083333333;74384,7755625000;76112,9997291667;75209,7388611111;74675,6687500000;68489,9830208333;82731,1351458333;73285,2114305556
jour;2024-01-16;3_2;3;2023;CPRC;69462,1312500000;NA;NA;NA;67804,2041666667;NA;NA;NA
jour;2024-01-16;3_2;3;2022;CPRC;74086,4625000000;NA;NA;NA;75776,7479166667;NA;NA;NA
jour;2024-01-16;3_2;3;2021;CPRC;72998,4072708333;NA;NA;NA;73507,3176875000;NA;NA;NA
jour;2024-01-16;3_2;3;2020;CPRC;74492,6588750000;NA;NA;NA;67393,9192916667;NA;NA;NA
jour;2024-01-15;3_1;3;2024;CPRC;68559,9166666667;73447,4093333333;74365,0182916667;73799,8330000000;72754,4500000000;66626,3239166667;78765,6049791667;71686,8795277778
jour;2024-01-15;3_1;3;2023;CPRC;69121,3645833333;NA;NA;NA;63777,8375000000;NA;NA;NA
jour;2024-01-15;3_1;3;2022;CPRC;73069,9625000000;NA;NA;NA;75326,1541666667;NA;NA;NA
jour;2024-01-15;3_1;3;2021;CPRC;72764,6791250000;NA;NA;NA;73909,7249583333;NA;NA;NA
jour;2024-01-15;3_1;3;2020;CPRC;72455,2814583333;NA;NA;NA;67903,2106250000;NA;NA;NA
jour;2024-01-14;2_7;2;2024;CPRC;62863,9166666667;65452,8625208333;66440,2023541667;66024,1172708333;70531,1375000000;57753,2793750000;69677,3481875000;63626,6495625000
jour;2024-01-14;2_7;2;2023;CPRC;62354,9479166667;NA;NA;NA;53681,2562500000;NA;NA;NA
jour;2024-01-14;2_7;2;2022;CPRC;66307,7416666667;NA;NA;NA;71065,5875000000;NA;NA;NA
jour;2024-01-14;2_7;2;2021;CPRC;64873,1778750000;NA;NA;NA;66097,7862083333;NA;NA;NA
jour;2024-01-14;2_7;2;2020;CPRC;65622,8860208333;NA;NA;NA;61386,8276875000;NA;NA;NA
jour;2024-01-13;2_6;2;2024;CPRC;65474,5625000000;67741,0627708333;69453,1723125000;68840,5831423611;72621,8875000000;57976,0196666667;71325,4537083333;65897,6459895833
jour;2024-01-13;2_6;2;2023;CPRC;63909,1395833333;NA;NA;NA;53867,2604166667;NA;NA;NA
jour;2024-01-13;2_6;2;2022;CPRC;69148,8916666667;NA;NA;NA;73249,3020833333;NA;NA;NA
jour;2024-01-13;2_6;2;2021;CPRC;68258,1532083333;NA;NA;NA;72215,3407083333;NA;NA;NA
jour;2024-01-13;2_6;2;2020;CPRC;67666,6049791667;NA;NA;NA;62172,1341458333;NA;NA;NA
jour;2024-01-12;2_5;2;2024;CPRC;71154,7291666667;74415,3518333333;75751,6322708333;74989,0661458333;76403,0458333333;65930,9455833333;77086,4693125000;71917,9251736111
jour;2024-01-12;2_5;2;2023;CPRC;69190,4666666667;NA;NA;NA;58453,1937500000;NA;NA;NA
jour;2024-01-12;2_5;2;2022;CPRC;75114,3250000000;NA;NA;NA;77965,3812500000;NA;NA;NA
jour;2024-01-12;2_5;2;2021;CPRC;73390,5298125000;NA;NA;NA;72834,7589791667;NA;NA;NA
jour;2024-01-12;2_5;2;2020;CPRC;72769,1699166667;NA;NA;NA;64826,9824166667;NA;NA;NA
jour;2024-01-11;2_4;2;2024;CPRC;72525,7708333333;74427,6393750000;76074,8109375000;75364,9036770833;77454,5437500000;64430,4052291667;77706,7817708333;71397,3661770833
jour;2024-01-11;2_4;2;2023;CPRC;69728,1354166667;NA;NA;NA;59414,4020833333;NA;NA;NA
jour;2024-01-11;2_4;2;2022;CPRC;75455,5833333333;NA;NA;NA;77087,7479166667;NA;NA;NA
jour;2024-01-11;2_4;2;2021;CPRC;73109,5386458333;NA;NA;NA;69985,4428125000;NA;NA;NA
jour;2024-01-11;2_4;2;2020;CPRC;73036,5424166667;NA;NA;NA;63841,2215833333;NA;NA;NA
jour;2024-01-10;2_3;2;2024;CPRC;72469,8125000000;73612,1121250000;76423,8901041667;75057,5090555556;78868,2000000000;63327,0641458333;74492,9454583333;70951,0125277778
jour;2024-01-10;2_3;2;2023;CPRC;69494,2791666667;NA;NA;NA;59297,8708333333;NA;NA;NA
jour;2024-01-10;2_3;2;2022;CPRC;74973,9291666667;NA;NA;NA;75776,7270833333;NA;NA;NA
jour;2024-01-10;2_3;2;2021;CPRC;73350,5086250000;NA;NA;NA;72373,2940416667;NA;NA;NA
jour;2024-01-10;2_3;2;2020;CPRC;73102,8694791667;NA;NA;NA;65644,7194791667;NA;NA;NA
jour;2024-01-09;2_2;2;2024;CPRC;72735,2083333333;73656,1061458333;76555,3463750000;75048,9088229167;78191,2270833333;64143,9892916667;75605,6915625000;71101,4664618056
jour;2024-01-09;2_2;2;2023;CPRC;69871,4125000000;NA;NA;NA;61530,1187500000;NA;NA;NA
jour;2024-01-09;2_2;2;2022;CPRC;74542,1416666667;NA;NA;NA;72953,6916666667;NA;NA;NA
jour;2024-01-09;2_2;2;2021;CPRC;73938,5127500000;NA;NA;NA;77810,5148333333;NA;NA;NA
jour;2024-01-09;2_2;2;2020;CPRC;72932,0727500000;NA;NA;NA;68626,7373333333;NA;NA;NA
jour;2024-01-08;2_1;2;2024;CPRC;71230,1875000000;71896,5638333333;75016,5821041667;73765,8648888889;73072,2041666667;64602,2611041667;75797,5608958333;69984,6444027778
jour;2024-01-08;2_1;2;2023;CPRC;68820,2458333333;NA;NA;NA;59296,2208333333;NA;NA;NA
jour;2024-01-08;2_1;2;2022;CPRC;73556,2687500000;NA;NA;NA;69937,2458333333;NA;NA;NA
jour;2024-01-08;2_1;2;2021;CPRC;73881,2071041667;NA;NA;NA;81143,5133541667;NA;NA;NA
jour;2024-01-08;2_1;2;2020;CPRC;72628,2928958333;NA;NA;NA;70002,4428958333;NA;NA;NA
jour;2024-01-07;noel2_7;noel2;2024;CPRC;65494,0437500000;63829,3063125000;66727,8598541667;65071,9494500000;60581,6145833333;57018,9250625000;67942,1931875000;60771,8523666667
jour;2024-01-07;noel2_7;noel2;2023;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2024-01-07;noel2_7;noel2;2022;CPRC;64588,9729166667;NA;NA;NA;52666,7187500000;NA;NA;NA
jour;2024-01-07;noel2_7;noel2;2021;CPRC;64153,5798541667;NA;NA;NA;67903,6527708333;NA;NA;NA
jour;2024-01-06;noel2_6;noel2;2024;CPRC;66119,5020833333;64213,4677083333;68761,4023750000;66610,9575555556;58382,8479166667;55729,7614583333;72129,8562291667;63982,5290833333
jour;2024-01-06;noel2_6;noel2;2023;CPRC;61696,4750000000;NA;NA;NA;46549,6020833333;NA;NA;NA
jour;2024-01-06;noel2_6;noel2;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2024-01-06;noel2_6;noel2;2021;CPRC;64741,4090416667;NA;NA;NA;68740,9569583333;NA;NA;NA
jour;2024-01-05;noel2_5;noel2;2024;CPRC;70127,6645833333;67659,7222708333;73769,6550833333;70499,1029500000;59694,1020833333;62719,9605833333;75247,8217500000;68777,3800333333
jour;2024-01-05;noel2_5;noel2;2023;CPRC;63582,8145833333;NA;NA;NA;52650,3333333333;NA;NA;NA
jour;2024-01-05;noel2_5;noel2;2022;CPRC;67418,2041666667;NA;NA;NA;53588,2916666667;NA;NA;NA
jour;2024-01-05;noel2_5;noel2;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2024-01-04;noel2_4;noel2;2024;CPRC;70859,8000000000;66513,6379583333;74842,6608750000;70455,9174833333;58376,1562500000;57180,1522708333;72679,8270000000;65741,4729000000
jour;2024-01-04;noel2_4;noel2;2023;CPRC;63302,7645833333;NA;NA;NA;52604,7604166667;NA;NA;NA
jour;2024-01-04;noel2_4;noel2;2022;CPRC;68429,2437500000;NA;NA;NA;53032,7583333333;NA;NA;NA
jour;2024-01-04;noel2_4;noel2;2021;CPRC;66086,4011041667;NA;NA;NA;65465,9386041667;NA;NA;NA
jour;2024-01-03;noel2_3;noel2;2024;CPRC;70766,8291666667;68226,3332291667;73402,5796041667;70047,3881958333;57813,1333333333;58569,9269791667;71916,8002291667;65549,4340291667
jour;2024-01-03;noel2_3;noel2;2023;CPRC;63047,1791666667;NA;NA;NA;54182,0145833333;NA;NA;NA
jour;2024-01-03;noel2_3;noel2;2022;CPRC;68708,2625000000;NA;NA;NA;55716,3625000000;NA;NA;NA
jour;2024-01-03;noel2_3;noel2;2021;CPRC;67234,5419166667;NA;NA;NA;66295,3127500000;NA;NA;NA
